,ProjectID,Framefile,Nfish,Sex,Box,CorrectAnnotation,User,DateTime,Dataset
262,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_834948.jpg,3,m,"(484, 759, 252, 109)",Yes,rhiyasharma,51:24.7,Train
263,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_834948.jpg,3,f,"(49, 600, 88, 239)",Yes,rhiyasharma,51:24.7,Train
267,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_837108.jpg,4,m,"(392, 341, 203, 40)",Yes,rhiyasharma,49:38.4,Validate
268,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_837108.jpg,4,f,"(673, 271, 139, 186)",Yes,rhiyasharma,49:38.4,Validate
269,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_837108.jpg,4,f,"(735, 491, 57, 137)",Yes,rhiyasharma,49:38.4,Validate
270,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_837108.jpg,4,u,"(3, 709, 71, 166)",Yes,rhiyasharma,49:38.4,Validate
351,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_956359.jpg,3,f,"(205, 433, 142, 171)",Yes,rhiyasharma,49:38.4,Train
352,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_956359.jpg,3,m,"(346, 95, 198, 47)",Yes,rhiyasharma,49:38.4,Train
353,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_956359.jpg,3,f,"(888, 473, 39, 215)",Yes,rhiyasharma,49:38.4,Train
283,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_96772.jpg,2,m,"(770, 616, 94, 160)",Yes,rhiyasharma,39:07.8,Train
284,MCxCVF1_12a_1,MCxCVF1_12a_1_0003_vid_96772.jpg,2,f,"(195, 748, 41, 187)",Yes,rhiyasharma,39:07.8,Train
361,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1049463.jpg,3,u,"(387, 814, 33, 155)",Yes,rhiyasharma,51:24.7,Train
362,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1049463.jpg,3,m,"(435, 386, 188, 99)",Yes,rhiyasharma,51:24.7,Train
363,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1049463.jpg,3,f,"(0, 292, 75, 201)",Yes,rhiyasharma,51:24.7,Train
537,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1053274.jpg,1,m,"(286, 102, 228, 120)",Yes,rhiyasharma,51:24.7,Train
287,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1054329.jpg,3,f,"(329, 227, 65, 211)",Yes,rhiyasharma,39:07.8,Train
288,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1054329.jpg,3,m,"(475, 333, 180, 87)",Yes,rhiyasharma,39:07.8,Train
289,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1054329.jpg,3,f,"(266, 819, 200, 63)",Yes,rhiyasharma,39:07.8,Train
373,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_1060997.jpg,1,f,"(896, 320, 37, 183)",Yes,rhiyasharma,40:27.7,Train
547,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_131092.jpg,1,f,"(302, 713, 164, 141)",Yes,rhiyasharma,40:27.7,Train
549,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_156215.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
551,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_182258.jpg,1,f,"(174, 542, 141, 222)",Yes,rhiyasharma,51:24.7,Train
553,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_201641.jpg,2,m,"(499, 54, 119, 242)",Yes,rhiyasharma,51:24.7,Train
554,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_201641.jpg,2,u,"(725, 4, 127, 129)",Yes,rhiyasharma,51:24.7,Train
293,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_248713.jpg,4,f,"(415, 441, 211, 60)",Yes,rhiyasharma,39:07.8,Train
294,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_248713.jpg,4,m,"(400, 630, 103, 144)",Yes,rhiyasharma,39:07.8,Train
295,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_248713.jpg,4,f,"(756, 247, 59, 218)",Yes,rhiyasharma,39:07.8,Train
296,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_248713.jpg,4,u,"(279, 905, 167, 64)",Yes,rhiyasharma,39:07.8,Train
565,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_249135.jpg,1,f,"(455, 116, 233, 50)",Yes,rhiyasharma,49:38.4,Train
567,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_251208.jpg,1,f,"(299, 532, 189, 99)",Yes,rhiyasharma,40:27.7,Train
569,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_279773.jpg,4,f,"(216, 597, 170, 124)",Yes,rhiyasharma,40:27.7,Train
570,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_279773.jpg,4,f,"(731, 216, 169, 101)",Yes,rhiyasharma,40:27.7,Train
571,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_279773.jpg,4,m,"(789, 416, 44, 182)",Yes,rhiyasharma,40:27.7,Train
572,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_279773.jpg,4,u,"(840, 747, 57, 224)",Yes,rhiyasharma,40:27.7,Train
301,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_285553.jpg,3,f,"(644, 355, 195, 90)",Yes,rhiyasharma,26:50.7,Train
302,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_285553.jpg,3,f,"(869, 435, 52, 242)",Yes,rhiyasharma,26:50.7,Train
303,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_285553.jpg,3,u,"(593, 911, 162, 50)",Yes,rhiyasharma,26:50.7,Train
583,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_318568.jpg,2,m,"(457, 381, 114, 194)",Yes,rhiyasharma,26:50.7,Train
584,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_318568.jpg,2,f,"(796, 604, 131, 198)",Yes,rhiyasharma,26:50.7,Train
390,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_350355.jpg,2,f,"(193, 0, 165, 44)",Yes,priya,58:32.4,Train
391,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_350355.jpg,2,f,"(187, 659, 185, 34)",Yes,priya,58:32.4,Train
393,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_387142.jpg,1,u,"(440, 934, 46, 37)",Yes,priya,10:17.1,Train
307,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_439619.jpg,2,f,"(220, 102, 74, 235)",Yes,rhiyasharma,40:27.7,Validate
308,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_439619.jpg,2,m,"(756, 196, 73, 245)",Yes,rhiyasharma,40:27.7,Validate
311,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_447088.jpg,3,f,"(371, 737, 176, 171)",Yes,rhiyasharma,51:24.7,Train
312,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_447088.jpg,3,u,"(869, 30, 64, 139)",Yes,rhiyasharma,51:24.7,Train
313,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_447088.jpg,3,u,"(0, 0, 131, 105)",Yes,rhiyasharma,51:24.7,Train
404,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_464721.jpg,2,u,"(159, 852, 78, 115)",Yes,rhiyasharma,40:27.7,Train
405,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_464721.jpg,2,u,"(799, 4, 128, 57)",Yes,rhiyasharma,40:27.7,Train
317,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_475358.jpg,2,m,"(397, 782, 99, 179)",Yes,rhiyasharma,49:38.4,Train
318,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_475358.jpg,2,f,"(668, 704, 117, 173)",Yes,rhiyasharma,49:38.4,Train
411,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_503245.jpg,2,m,"(507, 559, 179, 50)",Yes,rhiyasharma,40:27.7,Train
412,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_503245.jpg,2,f,"(874, 0, 68, 171)",Yes,rhiyasharma,40:27.7,Train
613,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_524828.jpg,1,m,"(614, 362, 133, 79)",Yes,rhiyasharma,39:07.8,Validate
615,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_545524.jpg,1,m,"(517, 771, 87, 182)",Yes,rhiyasharma,51:24.7,Train
617,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_548277.jpg,1,m,"(290, 262, 77, 204)",Yes,rhiyasharma,49:38.4,Train
415,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_592698.jpg,1,m,"(208, 0, 72, 173)",Yes,rhiyasharma,40:27.7,Train
621,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_612504.jpg,0,,,Yes,rhiyasharma,40:27.7,Train
625,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_683444.jpg,2,m,"(617, 322, 49, 157)",Yes,rhiyasharma,49:38.4,Train
626,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_683444.jpg,2,u,"(0, 0, 141, 68)",Yes,rhiyasharma,49:38.4,Train
629,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_723961.jpg,0,,,Yes,rhiyasharma,51:24.7,Train
420,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_743128.jpg,2,u,"(1, 81, 69, 36)",Yes,priya,40:27.9,Train
421,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_743128.jpg,2,m,"(624, 662, 42, 188)",Yes,priya,40:27.9,Train
634,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_775253.jpg,1,m,"(429, 343, 128, 154)",Yes,rhiyasharma,40:27.7,Train
636,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_776699.jpg,0,,,Yes,rhiyasharma,39:07.8,Train
638,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_800217.jpg,1,m,"(231, 503, 139, 111)",Yes,rhiyasharma,40:27.7,Train
640,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_832863.jpg,1,m,"(691, 342, 99, 113)",Yes,rhiyasharma,49:38.4,Train
422,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_840922.jpg,1,m,"(466, 344, 59, 181)",Yes,rhiyasharma,39:07.8,Train
645,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_863619.jpg,2,m,"(267, 139, 46, 190)",Yes,rhiyasharma,40:27.7,Train
646,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_863619.jpg,2,u,"(2, 66, 53, 151)",Yes,rhiyasharma,40:27.7,Train
649,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_874446.jpg,1,f,"(788, 24, 129, 99)",Yes,rhiyasharma,40:27.7,Validate
427,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_889977.jpg,2,m,"(77, 473, 60, 178)",Yes,rhiyasharma,51:24.7,Validate
428,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_889977.jpg,2,f,"(4, 8, 157, 94)",Yes,rhiyasharma,51:24.7,Validate
325,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_890335.jpg,2,m,"(410, 437, 183, 66)",Yes,rhiyasharma,51:24.7,Train
326,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_890335.jpg,2,f,"(677, 2, 60, 194)",Yes,rhiyasharma,51:24.7,Train
435,MCxCVF1_12a_1,MCxCVF1_12a_1_0004_vid_96279.jpg,1,f,"(19, 557, 52, 224)",Yes,rhiyasharma,26:50.7,Validate
663,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_1059064.jpg,0,,,Yes,rhiyasharma,49:38.4,Validate
665,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_117408.jpg,1,m,"(584, 357, 129, 86)",Yes,rhiyasharma,49:38.4,Train
667,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_119597.jpg,1,m,"(397, 38, 115, 144)",Yes,rhiyasharma,51:24.7,Validate
669,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_143754.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
671,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_154337.jpg,0,,,Yes,rhiyasharma,26:50.7,Train
437,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_16585.jpg,2,m,"(294, 137, 105, 165)",Yes,rhiyasharma,49:38.4,Train
438,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_16585.jpg,2,m,"(6, 721, 83, 190)",Yes,rhiyasharma,49:38.4,Train
677,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_170006.jpg,0,,,Yes,rhiyasharma,51:24.7,Train
679,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_171118.jpg,1,m,"(443, 280, 193, 31)",Yes,rhiyasharma,51:24.7,Validate
681,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_174297.jpg,1,m,"(451, 173, 160, 114)",Yes,rhiyasharma,40:27.7,Train
683,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_192493.jpg,1,m,"(406, 331, 139, 143)",Yes,rhiyasharma,51:24.7,Train
685,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_212663.jpg,0,,,Yes,rhiyasharma,26:50.7,Train
687,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_21478.jpg,2,m,"(22, 433, 146, 132)",Yes,rhiyasharma,49:38.4,Validate
688,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_21478.jpg,2,f,"(279, 730, 176, 88)",Yes,rhiyasharma,49:38.4,Validate
691,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_220447.jpg,0,,,Yes,rhiyasharma,51:24.7,Train
693,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_234274.jpg,0,,,Yes,rhiyasharma,26:50.7,Train
329,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_23674.jpg,2,m,"(371, 289, 170, 82)",Yes,rhiyasharma,39:07.8,Validate
330,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_23674.jpg,2,f,"(23, 516, 46, 253)",Yes,rhiyasharma,39:07.8,Validate
699,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_283133.jpg,1,f,"(870, 467, 63, 157)",Yes,rhiyasharma,26:50.7,Train
703,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_299107.jpg,2,f,"(642, 388, 84, 172)",Yes,rhiyasharma,39:07.8,Train
704,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_299107.jpg,2,u,"(783, 865, 37, 105)",Yes,rhiyasharma,39:07.8,Train
333,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_312736.jpg,2,f,"(74, 186, 64, 212)",Yes,rhiyasharma,26:50.7,Train
334,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_312736.jpg,2,f,"(508, 117, 71, 268)",Yes,rhiyasharma,26:50.7,Train
338,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_35362.jpg,2,f,"(28, 739, 66, 201)",Yes,rhiyasharma,49:38.4,Train
339,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_35362.jpg,2,f,"(20, 170, 128, 189)",Yes,rhiyasharma,49:38.4,Train
714,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_376974.jpg,1,f,"(877, 14, 59, 180)",Yes,rhiyasharma,26:50.7,Train
716,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_404888.jpg,1,m,"(624, 309, 151, 133)",Yes,rhiyasharma,40:27.7,Train
457,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_451417.jpg,4,f,"(411, 877, 167, 44)",Yes,priya,30:51.0,Train
458,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_451417.jpg,4,u,"(807, 0, 128, 105)",Yes,priya,30:51.0,Train
459,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_451417.jpg,4,f,"(526, 672, 163, 100)",Yes,priya,30:51.0,Train
460,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_451417.jpg,4,f,"(38, 499, 66, 182)",Yes,priya,30:51.0,Train
725,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_486803.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
342,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_507794.jpg,3,f,"(268, 294, 218, 166)",Yes,rhiyasharma,26:50.7,Train
343,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_507794.jpg,3,f,"(616, 668, 170, 169)",Yes,rhiyasharma,26:50.7,Train
344,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_507794.jpg,3,m,"(825, 243, 56, 269)",Yes,rhiyasharma,26:50.7,Train
348,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_51932.jpg,3,f,"(167, 610, 53, 246)",Yes,rhiyasharma,26:50.7,Train
349,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_51932.jpg,3,f,"(18, 712, 64, 180)",Yes,rhiyasharma,26:50.7,Train
350,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_51932.jpg,3,f,"(1, 227, 164, 108)",Yes,rhiyasharma,26:50.7,Train
739,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_532190.jpg,0,,,Yes,rhiyasharma,26:50.7,Validate
741,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_585433.jpg,0,,,Yes,rhiyasharma,40:27.7,Train
743,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_605334.jpg,0,,,Yes,rhiyasharma,51:24.7,Train
745,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_620619.jpg,0,,,Yes,rhiyasharma,39:07.8,Train
747,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_628873.jpg,0,,,Yes,rhiyasharma,39:07.8,Train
749,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_652374.jpg,0,,,Yes,rhiyasharma,26:50.7,Train
474,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_684100.jpg,1,u,"(649, 905, 116, 28)",Yes,priya,30:51.0,Validate
753,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_727680.jpg,1,m,"(272, 203, 123, 169)",Yes,rhiyasharma,51:24.7,Train
354,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_736115.jpg,2,m,"(484, 186, 181, 110)",Yes,rhiyasharma,51:24.7,Train
355,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_736115.jpg,2,f,"(135, 874, 100, 97)",Yes,rhiyasharma,51:24.7,Train
358,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_798940.jpg,2,f,"(680, 539, 155, 209)",Yes,rhiyasharma,40:27.7,Train
359,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_798940.jpg,2,f,"(484, 78, 138, 267)",Yes,rhiyasharma,40:27.7,Train
763,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_814234.jpg,1,u,"(877, 922, 40, 48)",Yes,rhiyasharma,39:07.8,Validate
487,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_882715.jpg,1,f,"(729, 731, 57, 240)",Yes,rhiyasharma,26:50.7,Train
771,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_936966.jpg,0,,,Yes,rhiyasharma,40:27.7,Train
773,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_965312.jpg,1,f,"(873, 548, 47, 259)",Yes,rhiyasharma,26:50.7,Validate
775,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_974199.jpg,2,m,"(584, 507, 79, 158)",Yes,rhiyasharma,51:24.7,Train
776,MCxCVF1_12a_1,MCxCVF1_12a_1_0005_vid_974199.jpg,2,u,"(644, 862, 115, 107)",Yes,rhiyasharma,51:24.7,Train
779,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_1027933.jpg,1,m,"(892, 336, 42, 209)",Yes,rhiyasharma,40:27.7,Validate
781,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_1034418.jpg,1,m,"(103, 299, 166, 176)",Yes,rhiyasharma,51:24.7,Validate
783,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_1050530.jpg,1,u,"(701, 843, 86, 128)",Yes,rhiyasharma,51:24.7,Train
785,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_109462.jpg,0,,,Yes,rhiyasharma,26:50.7,Train
787,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_157649.jpg,0,,,Yes,rhiyasharma,47:13.3,Train
366,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_162219.jpg,3,m,"(673, 140, 192, 98)",Yes,rhiyasharma,49:38.4,Train
367,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_162219.jpg,3,f,"(173, 34, 194, 183)",Yes,rhiyasharma,49:38.4,Train
368,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_162219.jpg,3,u,"(116, 941, 191, 28)",Yes,rhiyasharma,49:38.4,Train
795,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_17470.jpg,1,f,"(689, 755, 213, 40)",Yes,rhiyasharma,40:27.7,Train
797,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_262836.jpg,0,,,Yes,rhiyasharma,51:24.7,Train
799,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_267880.jpg,1,u,"(1, 902, 50, 69)",Yes,rhiyasharma,51:24.7,Train
372,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_270119.jpg,1,m,"(798, 468, 110, 231)",Yes,rhiyasharma,26:50.7,Train
497,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_271574.jpg,2,m,"(520, 348, 157, 90)",Yes,rhiyasharma,51:24.7,Validate
498,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_271574.jpg,2,f,"(65, 762, 53, 209)",Yes,rhiyasharma,51:24.7,Validate
807,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_289637.jpg,0,,,Yes,rhiyasharma,40:27.7,Train
809,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_306235.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
374,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_30813.jpg,1,m,"(501, 266, 187, 55)",Yes,rhiyasharma,26:50.7,Validate
813,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_311403.jpg,1,m,"(480, 458, 181, 60)",Yes,rhiyasharma,51:24.7,Train
503,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_368130.jpg,1,m,"(333, 823, 52, 147)",Yes,rhiyasharma,49:38.4,Train
817,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_378246.jpg,1,m,"(454, 300, 196, 45)",Yes,rhiyasharma,26:50.7,Train
819,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_379582.jpg,1,m,"(131, 195, 129, 116)",Yes,rhiyasharma,51:24.7,Train
821,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_387363.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
823,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_405663.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
825,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_423153.jpg,0,,,Yes,rhiyasharma,49:38.4,Validate
827,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_453672.jpg,1,f,"(66, 57, 174, 43)",Yes,rhiyasharma,26:50.7,Train
829,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_468538.jpg,0,,,Yes,rhiyasharma,49:38.4,Train
831,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_504225.jpg,0,,,Yes,rhiyasharma,39:07.8,Validate
833,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_525995.jpg,0,,,Yes,rhiyasharma,39:07.8,Train
835,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_540745.jpg,1,m,"(349, 145, 150, 128)",Yes,rhiyasharma,51:24.7,Train
376,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_54678.jpg,3,f,"(818, 641, 46, 255)",Yes,rhiyasharma,49:38.4,Train
377,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_54678.jpg,3,m,"(555, 244, 173, 71)",Yes,rhiyasharma,49:38.4,Train
378,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_54678.jpg,3,f,"(210, 15, 242, 42)",Yes,rhiyasharma,49:38.4,Train
843,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_576829.jpg,0,,,Yes,rhiyasharma,49:38.4,Validate
511,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_636010.jpg,2,f,"(0, 124, 148, 120)",Yes,rhiyasharma,39:07.8,Train
512,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_636010.jpg,2,u,"(347, 908, 98, 47)",Yes,rhiyasharma,39:07.8,Train
848,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_716471.jpg,0,,,Yes,rhiyasharma,39:07.8,Train
850,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_722662.jpg,1,m,"(395, 219, 172, 62)",Yes,rhiyasharma,49:38.4,Train
852,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_743113.jpg,1,m,"(540, 106, 141, 109)",Yes,rhiyasharma,49:38.4,Train
382,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_755560.jpg,3,u,"(0, 166, 67, 62)",Yes,rhiyasharma,39:07.8,Train
383,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_755560.jpg,3,m,"(111, 296, 207, 144)",Yes,rhiyasharma,39:07.8,Train
384,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_755560.jpg,3,f,"(286, 0, 207, 104)",Yes,rhiyasharma,39:07.8,Train
860,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_779165.jpg,0,,,Yes,rhiyasharma,26:50.7,Train
862,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_816505.jpg,0,,,Yes,rhiyasharma,39:07.8,Train
389,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_834476.jpg,1,m,"(337, 279, 132, 122)",Yes,rhiyasharma,39:07.8,Train
866,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_842705.jpg,1,m,"(599, 290, 134, 124)",Yes,rhiyasharma,49:38.4,Validate
868,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_881046.jpg,2,f,"(297, 585, 201, 102)",Yes,rhiyasharma,40:27.7,Train
869,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_881046.jpg,2,m,"(425, 209, 132, 177)",Yes,rhiyasharma,40:27.7,Train
872,MCxCVF1_12a_1,MCxCVF1_12a_1_0006_vid_898934.jpg,0,,,Yes,rhiyasharma,51:24.7,Validate
